x_coordinate,y_coordinate,Cell_Type,TCN_Label
4092.243243,1430.027027,Epithelial,5
1760.111111,1431.333333,Tumor,2
3759.495385,1434.218462,Stroma,4
2186.521472,1432.595092,Tumor,1
3144.54,1430.88,MPtoDC,3
3375.761448,1430.922258,Tumor,3
857.8333333,1432.104167,Tumor,1
1050.109804,1428.772549,Tumor,2
4252.336427,1434.709977,Epithelial,5
2344.006494,1434.668831,Tumor,2
1524.714681,1428.833795,Tumor,1
4058.540254,1434.870763,Epithelial,4
3257.612022,1435.918033,Tumor,3
4469.177551,1435.355102,Epithelial,5
1123.844444,1437.377778,Tumor,1
2480.4375,1437.517045,Tumor,1
495.922865,1437.446281,Tcyt,1
3232.424528,1436.5,Tumor,3
3509.595862,1437.391724,Tumor,3
2449.142857,1437.928571,Tumor,1
3346.333333,1437.75,Treg,3
3475.241309,1429.355828,Tumor,4
3568.352591,1438.841971,MPtoDC,6
972.6953642,1437.887417,Tumor,2
2149.344062,1428.802442,Tumor,6
872.3448832,1441.551974,Tumor,2
3043.525886,1435.512262,Tumor,3
1837.134694,1438.02449,Tumor,1
601.0483871,1439.330645,Tumor,1
1245.554968,1434.306554,MPtoDC,1
1612.047321,1448.479464,Tumor,1
3220.872131,1441.721311,Tumor,3
1992.361217,1443.220532,Tumor,6
633.2,1443.5,Tumor,1
3637.589268,1443.960976,Tumor,6
328.382199,1445.183246,Stroma,1
1269.644,1445.072,Stroma,3
2053.058824,1445.098824,Tumor,6
1976.311688,1446.532468,Tumor,2
419.277193,1444.775439,Tumor,1
3169.517053,1445.496589,Treg,3
3707.487552,1446.819502,Tumor,4
2720.337539,1446.453207,Thelp,3
2944.060419,1443.245376,Tumor,3
221.5538847,1442.879699,Tumor,1
437.2188065,1448.537071,Tumor,1
1058.964286,1447.654762,Tumor,2
1283.891429,1448.237143,MPtoDC,4
2011.758065,1448.903226,Tumor,6
2254.898551,1449.072464,Tumor,1
2321.673759,1447.425532,Tumor,1
903.3090129,1448.540773,Tumor,2
3329.416667,1448.25,Tumor,3
4384.571429,1448.638095,Epithelial,5
4324.238739,1448.826577,Stroma,5
1317.366215,1450.474723,MPtoDC,1
1038.875969,1451.124031,Tumor,2
4159.754228,1452.147689,Stroma,4
2621.258065,1451.967742,MPtoDC,3
2420.412698,1451.444444,Tumor,1
3013.412048,1452.945783,Tumor,3
3812.338028,1453.535211,Tumor,4
1824.174157,1452.702247,Tumor,1
3491.91029,1456.479332,Tumor,3
4429.19281,1453.957516,Stroma,5
4501.111111,1453.333333,Epithelial,5
511.6513761,1455.328236,Tcyt,1
1438.774157,1455.394382,Tcyt,1
1490.498433,1455.539185,Stroma,1
3267.733129,1465.314417,Tumor,3
252.5232619,1456.553058,Tumor,1
554.9918658,1466.988307,Tumor,1
741.078125,1457.375,Tumor,1
2027.472727,1456.018182,Tumor,6
2138.625828,1460.874172,Tumor,6
3055.953185,1454.375,Tumor,3
2985.287023,1456.254962,Tumor,3
3756.366667,1457.633333,Tumor,4
1133.072398,1461.307692,Tumor,1
1836.834586,1457.902256,Tumor,2
4204.085433,1457.053669,Epithelial,5
2316.06801,1457.783375,Tumor,1
2918.9,1458.3,Tumor,3
3939.501836,1469.728274,Tumor,5
1096.666667,1461.679012,Tumor,2
2681.630252,1460.327731,Thelp,3
2383.796429,1461.921429,Tumor,1
2443.080683,1461.237393,Tumor,1
2892.609626,1460.486631,Tumor,3
2574.12247,1459.044534,Stroma,1
816.1864407,1459.29884,Tumor,1
952.3467456,1461.053254,Tumor,2
1115.215385,1460.753846,Tumor,1
2097.455502,1462.144498,Tumor,6
1995.413793,1462.724138,Tumor,2
1015.204918,1462.103825,Tumor,2
2180.501961,1464.294118,Tumor,2
2353.4,1464.257143,Tumor,1
4050.45,1464.35,Stroma,5
984.3227176,1462.545648,Tumor,2
3223.239604,1463.791089,Tumor,3
1649.457526,1465.986587,Tumor,1
921.9918458,1459.824314,Tumor,2
3735.652174,1466.086957,Tumor,6
1450.7343,1466.980676,Tcyt,1
1029.950617,1466.975309,Tumor,2
2280.136364,1467.477273,Tumor,1
1744.366667,1467.366667,Tumor,1
2046.285714,1468.0,Tumor,6
2950.847866,1469.022263,Tumor,3
1485.733333,1469.214815,Tumor,1
2005.34375,1469.96875,Tumor,2
3192.257944,1472.504673,Stroma,3
3742.608696,1470.695652,Tumor,6
288.9448529,1472.5625,Tumor,1
2292.474576,1471.966102,Tumor,1
2973.333333,1472.111111,Tumor,3
1542.899235,1472.270408,Tumor,1
3657.783569,1475.279887,Tumor,6
1947.704062,1473.441006,Tumor,1
464.7783784,1475.316216,Tumor,1
2598.711172,1476.121253,Thelp,3
3029.336134,1476.187675,Tumor,3
1256.385714,1478.055556,Tumor,3
2657.671296,1475.884259,Stroma,3
4222.744828,1479.262069,Epithelial,5
2012.5,1477.0,Tumor,6
3593.5,1476.5,MPtoDC,6
3749.022222,1476.955556,Tumor,6
968.3533835,1481.823845,Tumor,2
2987.543124,1478.065268,Tumor,3
318.8185841,1478.402655,Tumor,1
864.2708333,1479.4,Tumor,1
2840.158157,1477.950187,Tumor,3
2930.923358,1478.301095,Tumor,3
346.2238095,1480.819048,Tumor,1
4053.96875,1480.21875,Stroma,5
1005.452991,1480.888889,Tcyt,2
2044.384615,1481.384615,Tumor,6
2677.950413,1481.235537,Thelp,3
1034.844584,1477.750392,Tumor,2
3517.453393,1488.357942,Tumor,3
759.3333333,1482.875,Tumor,1
1932.594901,1483.756374,Tumor,1
2309.02439,1481.95122,Tumor,2
4136.568475,1483.46124,Tcyt,4
2791.840351,1482.787719,Tumor,3
4474.42953,1483.677852,Stroma,5
505.9135906,1485.677013,Tumor,1
2162.161826,1479.170124,Thelp,2
988.6246575,1489.723288,Tcyt,2
4491.75,1484.839286,Stroma,5
2255.793503,1487.097448,Tumor,2
2317.615385,1485.615385,Tumor,2
2658.628713,1490.287129,Stroma,3
2115.551181,1485.897638,Tcyt,2
1417.285714,1485.5,MPtoDC,1
2507.864548,1490.687291,Tumor,3
2893.226883,1486.06101,Tumor,3
381.0839695,1489.946565,Stroma,1
2026.289474,1490.684211,Tumor,2
1580.82384,1494.744726,Tumor,1
3741.785714,1488.642857,Tumor,6
1169.356322,1494.855799,Tumor,2
3306.655462,1488.756303,Tumor,6
3468.96357,1486.466302,Tumor,3
2306.586207,1490.586207,Tumor,6
842.5526316,1491.329721,Tumor,1
1122.983146,1491.94382,Tumor,2
1964.956616,1491.595445,Tumor,1
2456.987705,1499.772951,Tumor,3
1050.679245,1492.0,Tumor,2
1285.968839,1491.8017,Tumor,4
2333.96,1492.4,Tumor,6
2425.294017,1495.215385,Tumor,1
2836.462882,1493.299127,Tumor,3
308.7142857,1493.338346,Tumor,1
928.603272,1492.226994,Tumor,2
1743.042755,1492.617577,Tumor,1
3071.355816,1486.443793,Tumor,3
4072.241993,1493.650059,Stroma,5
441.4936709,1496.012658,Tumor,1
2951.406091,1499.050761,Tumor,3
3984.391892,1494.094595,Tumor,5
4335.802647,1499.286402,MPtoDC,5
2573.990428,1495.970006,Tumor,1
3293.689796,1495.236735,Tumor,3
2310.266667,1496.966667,Tumor,6
3914.031705,1495.189374,MPtoDC,5
3308.412281,1498.614035,Tumor,6
1000.578269,1498.620626,Tcyt,2
1674.870968,1498.903226,Tumor,1
3278.30303,1497.568182,Tumor,3
3997.817664,1499.125356,Tumor,5
709.4783427,1501.212806,Tumor,1
3098.151601,1502.653484,Tumor,3
3425.657421,1502.862069,Tumor,6
485.4846154,1504.94359,Stroma,1
4282.140206,1502.618557,Stroma,5
289.4318182,1508.045455,Stroma,1
4544.567568,1504.891892,Stroma,5
322.4673913,1503.295894,Stroma,1
465.7553957,1505.194245,Tumor,1
742.3684211,1505.526316,Tumor,1
1054.570093,1505.71028,Tumor,2
1593.221766,1500.334702,Tumor,1
3303.226804,1506.814433,Tumor,6
3878.849206,1510.857143,Tumor,5
3379.048571,1507.162857,Stroma,6
3269.376963,1508.151832,Tumor,3
299.8174603,1507.007937,Tumor,1
731.3846154,1507.615385,Tumor,1
3045.257718,1508.186577,Tumor,3
3288.313846,1509.941538,Tumor,3
410.8406709,1508.480084,Tumor,1
4191.74889,1506.04629,MPtoDC,4
3068.032895,1508.868421,Tumor,3
2221.836148,1511.20075,Tumor,6
3136.009202,1509.510736,Stroma,3
3322.330532,1510.308123,Tumor,6
3681.089871,1510.06626,Tumor,6
762.7619048,1511.142857,Tumor,1
4127.198451,1523.060987,Tumor,5
509.5162455,1509.104693,Tumor,1
3817.21519,1510.535865,Tumor,3
2324.630363,1514.676568,Tumor,6
743.3859649,1511.719298,Tumor,1
4001.486111,1511.097222,Tumor,5
3185.621901,1512.725207,Treg,3
2190.212121,1514.484848,Tumor,6
234.8651994,1515.526823,Tumor,1
4304.026667,1515.416,MPtoDC,5
3026.683837,1515.515098,Tumor,3
1442.477778,1515.85,MPtoDC,1
2292.27234,1514.07234,Tumor,6
3807.331579,1519.052632,Tumor,3
3391.468966,1518.696552,Stroma,6
4363.94198,1517.232082,MPtoDC,5
271.2336601,1520.805556,Stroma,1
3648.812121,1520.213636,Tumor,6
3353.875,1521.875,Tumor,6
2107.396226,1522.150943,Tumor,6
3923.933333,1521.8,MPtoDC,5
4344.752044,1521.359673,Stroma,5
192.0483871,1522.806452,Tumor,1
2697.741155,1520.922719,MPtoDC,1
3545.899094,1519.339586,Tumor,3
4318.924623,1521.718593,Stroma,5
2083.416667,1523.75,Tumor,6
473.2916667,1523.761111,Stroma,1
431.495283,1523.971698,Tumor,1
4504.897222,1524.647222,Stroma,5
801.5384615,1526.153846,Tumor,1
3379.116667,1527.233333,Stroma,6
2992.699248,1526.714286,Thelp,3
3310.286225,1526.31127,Tumor,6
4301.508982,1532.137725,MPtoDC,5
912.130137,1526.486301,Tumor,1
2352.5,1526.939394,Tumor,6
2520.40312,1527.719212,Tumor,1
645.3170015,1537.743263,Tumor,1
1512.409836,1528.300546,Epithelial,1
2368.433333,1529.166667,Tumor,2
504.9181586,1531.565217,Stroma,1
3256.033275,1527.161121,Tumor,3
2159.771746,1521.059223,Tumor,1
3407.272727,1531.5,Tumor,6
4317.5,1531.475,Stroma,5
4326.756098,1532.560976,Epithelial,5
4436.958763,1531.539519,MPtoDC,5
1188.758333,1528.533333,Tumor,2
4234.954654,1533.991647,Epithelial,5
3781.861111,1533.611111,Tumor,6
964.2443243,1536.149189,Tumor,2
2313.0,1534.65625,Tumor,6
4408.283333,1534.744048,Thelp,5
3408.625,1536.0,Treg,3
1059.862268,1539.060858,Tumor,2
4552.421941,1533.827004,Epithelial,5
906.9017857,1537.077381,Tumor,1
4331.47619,1537.52381,Stroma,5
810.0384615,1537.948718,Tumor,1
296.9081633,1540.197279,Stroma,1
2662.615385,1538.384615,MPtoDC,1
3700.026161,1537.992152,Tumor,3
1092.681472,1539.757614,Tumor,2
592.8424875,1527.895143,Stroma,1
2403.84466,1542.868932,Tumor,2
833.7272727,1541.111111,Tumor,1
3615.382372,1544.81011,Tumor,3
4377.2103,1540.196352,Stroma,5
4077.289474,1541.710526,Stroma,5
2572.52386,1547.871156,Tcyt,1
2443.875969,1539.964563,Thelp,1
2741.763116,1539.970588,Tumor,1
4313.625503,1545.554362,Stroma,5
2787.205451,1538.037736,Stroma,3
2616.296721,1543.839344,MPtoDC,3
899.9342105,1546.052632,Tumor,1
2936.566667,1539.949231,Tumor,3
243.5513006,1546.559249,Tumor,1
2499.1,1545.35,Tumor,3
4499.701149,1546.344828,Stroma,5
2092.875,1547.0,Tumor,1
463.4010767,1547.51144,Tumor,1
2463.458647,1550.890226,Tumor,3
2924.938356,1548.69863,Tumor,3
393.2,1548.92,Tumor,1
836.962963,1549.074074,Tumor,1
2354.0,1549.0,Tumor,6
3864.110355,1545.098889,Tumor,5
300.8809035,1555.075975,Tumor,1
1902.911864,1559.273446,Tumor,1
2975.916667,1549.166667,MPtoDC,3
357.1745856,1546.81989,Tumor,1
443.0231317,1540.411032,Tumor,1
688.1071429,1550.464286,Tumor,1
1122.279693,1558.470498,Tumor,2
1178.136792,1550.787736,Tumor,3
3610.645833,1551.895833,Tumor,3
3588.725,1552.9625,Tumor,3
3388.263694,1551.761783,Stroma,3
996.9285714,1553.666667,Tumor,2
4209.46875,1552.9375,Epithelial,5
2099.160494,1554.432099,Tumor,1
1436.615385,1554.615385,Tumor,1
3317.218097,1555.74478,Tumor,6
613.2518519,1553.755556,Tumor,1
1033.142857,1554.071429,Tumor,2
4413.0,1555.335329,MPtoDC,5
875.6363636,1556.681818,Tumor,1
1956.67033,1556.912088,Tumor,1
3560.235,1556.9,Tumor,3
540.5187166,1557.759358,Tumor,1
1837.511278,1558.729323,Tumor,1
3241.116379,1558.088362,Tumor,3
4474.5,1557.636364,MPtoDC,5
4323.512821,1557.641026,Epithelial,5
3442.11125,1558.95625,Tumor,3
2495.497797,1559.325991,Tumor,3
3268.600887,1556.391353,Tumor,6
674.8436214,1560.903292,Stroma,1
2807.761101,1561.460924,Tumor,3
3600.951852,1559.488889,Tumor,3
3474.717391,1559.434783,Tumor,3
4318.609756,1560.585366,Stroma,5
4091.219528,1546.95806,Tumor,5
518.9641026,1562.589744,Tumor,1
4592.651163,1561.651163,Epithelial,5
3785.09589,1561.10274,Tumor,6
4474.844444,1563.066667,MPtoDC,5
263.2757475,1563.657807,Tumor,1
404.13125,1563.50625,Tumor,1
595.1248304,1563.46133,Tumor,1
3577.191589,1561.119159,Tumor,3
4390.261484,1563.20318,MPtoDC,5
494.525661,1560.264386,Tumor,1
1957.11215,1565.196262,Tumor,1
2124.898936,1564.0,Tumor,6
3460.792422,1566.973641,Tumor,3
1165.8,1564.65,Tumor,2
4211.808126,1568.162528,Epithelial,5
1015.707653,1563.712812,Tumor,2
2696.404762,1564.642857,Stroma,1
4315.5,1565.5,Stroma,5
4471.333333,1567.0,MPtoDC,5
2415.853291,1566.418715,Tumor,2
4290.376612,1564.700774,Stroma,5
4496.444444,1569.015595,MPtoDC,5
336.5603448,1570.574353,Tumor,1
655.9324324,1567.783784,Stroma,1
3027.077348,1570.899939,Tumor,3
3651.210811,1569.227027,Tumor,3
553.8051948,1570.077922,Tumor,1
882.3866667,1569.733333,Tumor,1
3180.006485,1576.324254,Stroma,3
707.9850187,1569.726592,Tumor,1
1313.185969,1564.438753,Tumor,2
1592.641064,1570.717873,Stroma,1
1851.926459,1575.068745,Tumor,1
3258.411043,1571.779141,Tumor,6
4471.948276,1572.068966,MPtoDC,5
309.0660377,1573.136792,Stroma,1
1123.845494,1572.957082,Tumor,2
4479.30303,1571.69697,MPtoDC,5
1644.794702,1573.402649,Stroma,1
2020.643564,1572.826733,Tumor,1
2128.0,1573.842105,Tumor,1
3561.42807,1573.231579,Tumor,3
3789.8,1576.023077,Tumor,3
2117.074627,1571.328358,Tumor,1
3583.97619,1575.959184,Tumor,3
3514.61996,1571.22211,Tumor,3
4104.0,1575.708333,Tumor,5
668.3934426,1576.467213,Tumor,1
907.3916667,1576.391667,Tumor,1
2538.458904,1579.10274,Tumor,3
918.4545455,1577.07438,Tumor,1
1999.960426,1589.101979,Tumor,1
4473.76,1577.24,MPtoDC,5
1139.244792,1590.327474,Tcyt,2
2255.903475,1577.173745,Tumor,6
4480.886792,1577.981132,MPtoDC,5
2600.724359,1576.269231,MPtoDC,1
2901.292054,1578.617037,Tumor,3
649.9897436,1581.441026,Stroma,1
2762.870278,1580.330007,Tumor,1
1062.629213,1580.033708,Tumor,2
2663.954584,1578.037847,Stroma,1
622.7821782,1580.466584,Stroma,1
1697.829268,1580.512195,Tcyt,1
4226.33419,1579.676093,Epithelial,5
747.7363184,1580.751244,Stroma,1
3916.323198,1581.925676,Tumor,3
374.4358974,1581.786325,Stroma,1
386.8436214,1581.773663,Tumor,1
686.7039711,1581.732852,Tumor,1
4476.419355,1581.935484,MPtoDC,5
4456.887097,1581.758065,Stroma,5
1606.838542,1582.572917,Epithelial,1
2872.226337,1581.012346,Tumor,3
4027.0,1584.0,Treg,5
413.030303,1584.242424,Tumor,1
1046.778947,1583.831579,Tumor,2
2379.384615,1584.538462,Tumor,6
3408.700624,1586.569647,Stroma,3
3613.622346,1580.435754,Tumor,3
842.1773309,1585.961609,Tumor,1
2310.717949,1585.076923,Stroma,6
285.3028169,1585.2723,Tumor,1
3259.484102,1590.59221,Tumor,6
769.2669617,1586.882006,Stroma,1
4480.489796,1586.428571,MPtoDC,5
3104.803064,1582.687697,Thelp,3
3635.735294,1587.558824,Tumor,3
4167.397122,1577.434532,Stroma,5
529.1683168,1587.052334,Tumor,1
4312.833333,1587.833333,Epithelial,5
2988.268461,1585.478098,Tumor,3
3659.904512,1591.796432,Tumor,3
3953.627451,1588.411765,Epithelial,5
307.7444853,1589.654412,Stroma,1
1711.959951,1591.65534,Tcyt,1
2371.808219,1594.335616,Tumor,6
3782.2,1591.4,Tumor,6
4603.388889,1592.083333,MPtoDC,5
3592.051282,1592.435897,Tumor,3
998.3809524,1592.761905,Tumor,1
2795.041965,1592.667349,Tumor,3
4031.5,1593.222222,Tumor,5
4497.690632,1587.374728,MPtoDC,5
333.1832884,1592.851752,Tumor,1
1163.290323,1594.274194,Tumor,2
4088.5,1594.0,Tumor,5
4324.631579,1595.0,Epithelial,5
1101.639692,1592.046243,Tumor,1
2269.374241,1596.755772,Tumor,6
4002.660105,1594.308399,Tumor,5
4526.691964,1594.700893,Stroma,5
743.6889693,1597.998192,Stroma,1
2352.124498,1590.76573,Tumor,6
2835.474026,1596.232323,Tumor,3
4389.235571,1594.696113,Epithelial,5
4606.815789,1596.105263,MPtoDC,5
3616.674847,1597.773006,Tumor,3
2093.485981,1596.214953,Tumor,1
4335.8,1595.6,Stroma,5
4570.560185,1601.87037,Stroma,5
3585.389381,1595.884956,Tumor,3
3874.550661,1598.610132,Tumor,3
1538.0,1597.714286,Tumor,1
861.1291391,1598.003311,Tumor,1
3596.195122,1597.97561,Tumor,3
706.6233184,1598.234679,Tumor,1
957.1842105,1598.921053,Tumor,1
1443.024077,1599.837881,Tumor,1
1793.869461,1588.858683,Tcyt,1
1921.128866,1598.0,Tumor,1
975.7333333,1599.666667,Tumor,1
3293.374384,1600.064039,Tumor,6
203.3075117,1599.429577,Tumor,1
357.8601845,1602.247693,Tumor,1
3761.301124,1600.582022,Tumor,6
2685.372881,1600.627119,Stroma,1
4603.074074,1600.222222,MPtoDC,5
495.8565921,1604.002313,Tumor,1
550.9255583,1607.955335,Tumor,1
2055.24335,1602.13399,Tumor,1
3711.580247,1582.713169,Tumor,3
412.7906977,1599.906977,Tumor,1
1857.706667,1603.353333,Tumor,1
4495.438127,1603.314381,MPtoDC,5
4609.595238,1602.238095,MPtoDC,5
469.4613687,1611.13245,Tumor,1
972.4137931,1603.448276,Tumor,1
2612.387665,1603.400881,Tumor,3
3576.697959,1604.677551,Tumor,3
3681.401434,1602.792115,Tumor,3
4196.606426,1604.558233,Stroma,5
678.5206186,1603.747423,Stroma,1
2473.964082,1603.266122,Tumor,3
3595.444444,1604.825397,Tumor,3
4627.425,1605.75,MPtoDC,5
3274.552239,1606.455224,Tumor,6
4618.072289,1604.903614,MPtoDC,5
620.7588235,1606.279412,Stroma,1
803.9325726,1607.032158,Tumor,1
723.4206128,1607.038997,Stroma,1
3057.286572,1605.269317,Tumor,3
1687.615385,1607.615385,MPtoDC,1
2531.086957,1607.217391,Tumor,3
1207.380952,1609.952381,Tumor,3
1636.010638,1610.212766,Thelp,1
1657.330479,1610.753425,Treg,1
2570.914373,1610.33945,Tumor,3
4608.224138,1608.603448,MPtoDC,5
3588.208333,1609.78125,Tumor,3
3664.827273,1610.463636,Tumor,3
4211.933333,1611.76,Tumor,5
1084.661463,1613.131707,Tumor,2
2390.0,1610.5,Tumor,6
4167.384615,1609.615385,Tumor,5
772.0535714,1610.670635,Tumor,1
1905.120805,1610.751678,Tumor,1
4320.775281,1612.831461,Epithelial,5
518.2411348,1610.93617,Tumor,1
3031.122146,1612.762557,Tumor,3
4617.573529,1612.0,MPtoDC,5
962.2777778,1612.555556,Tumor,2
1022.008065,1613.137097,Tumor,1
2227.996951,1611.565549,Tumor,2
4499.660194,1612.92233,MPtoDC,5
415.3818182,1613.109091,Tumor,1
4157.6875,1613.133929,Tumor,5
4147.277228,1613.930693,Tumor,5
3596.09375,1613.984375,Tumor,3
3259.944444,1614.111111,Tumor,6
4557.528302,1614.79717,Stroma,5
971.9506173,1614.987654,Tumor,2
2032.550201,1615.7751,Tumor,1
4609.703704,1614.888889,MPtoDC,5
4623.515152,1615.106061,MPtoDC,5
659.1171994,1614.242009,Stroma,1
3428.087209,1616.418605,Stroma,3
3810.8,1616.24,Tumor,3
1525.78245,1616.151737,Tumor,1
2087.882716,1616.790123,Tumor,1
845.3460621,1617.386635,Tumor,1
4183.826667,1617.573333,Stroma,5
4635.755459,1617.50655,MPtoDC,5
1006.447217,1618.238004,Tumor,2
4502.772727,1618.772727,Stroma,5
3410.89172,1619.645435,Stroma,3
3111.484848,1618.926407,Tumor,3
3599.871795,1619.461538,Tumor,3
3683.822064,1618.964413,Tumor,3
581.0,1619.5,Stroma,1
3585.516035,1621.151603,Tumor,3
4293.57903,1619.682316,Epithelial,5
3314.8943,1625.486995,Tumor,3
4616.328125,1620.578125,Stroma,5
3793.074074,1622.0,Tumor,3
4163.572687,1623.348018,Tumor,5
4176.5,1621.392857,Tumor,5
4227.315789,1622.184211,Tumor,5
4625.307692,1622.0,MPtoDC,5
3511.628553,1622.487112,Tumor,3
4152.565789,1623.434211,Tumor,5
2115.727273,1623.818182,Tumor,1
3090.943983,1630.118257,Tumor,3
4140.254386,1623.114035,Tumor,5
4444.919452,1609.982862,Treg,5
374.3129921,1625.107283,Tumor,1
1422.113196,1632.49912,Tumor,2
4503.777778,1624.296296,Treg,5
1818.425497,1624.215232,Tcyt,1
289.7390438,1624.418327,Tumor,1
717.7774194,1624.393548,Stroma,1
2043.661017,1625.932203,Tumor,1
1750.931185,1627.887631,Treg,1
3001.705761,1626.625514,Tumor,3
2230.859335,1629.580563,Tcyt,2
4134.27907,1629.55814,Tumor,5
787.0909091,1629.775899,Tumor,1
4067.923077,1631.0,Tumor,5
3421.068592,1632.039711,MPtoDC,3
3729.66565,1630.455285,Tumor,3
1598.5,1631.5,Tumor,1
1892.291667,1632.0,Tumor,1
2401.0,1632.5,Tumor,6
3696.34507,1631.549296,Stroma,3
3764.261614,1632.110024,Tumor,6
4104.511111,1631.822222,Tumor,5
676.5183486,1632.623853,Tumor,1
938.6702128,1631.787234,Tumor,1
1701.465686,1632.598039,MPtoDC,1
4045.875546,1638.489083,Tumor,5
4330.181818,1632.090909,Stroma,5
2188.922397,1633.808448,Tumor,1
3575.133903,1633.396011,Tumor,3
3674.084211,1632.684211,Tumor,3
3957.382456,1632.762573,Epithelial,3
4146.146154,1630.938462,Tumor,5
2935.09292,1634.880531,Tumor,6
4185.629513,1633.585557,Stroma,5
754.3696581,1631.741453,Stroma,1
1103.31477,1628.583535,Tumor,1
1518.845966,1643.948655,Tumor,2
2007.602007,1632.197324,Tumor,1
819.4882682,1635.381006,Tumor,1
496.465812,1637.731838,Tumor,1
3048.997245,1646.931129,Tumor,3
4071.962264,1637.320755,Tumor,5
1666.117647,1637.588235,Stroma,1
3990.852941,1637.470588,Treg,3
890.5625,1637.796875,Tumor,1
1810.042202,1639.212844,Tcyt,1
2609.055838,1638.862944,Tumor,3
3814.97619,1637.666667,Tumor,3
4151.050847,1637.20339,Tumor,5
408.3333333,1638.666667,Tumor,1
991.16,1638.52,Tumor,1
1386.496617,1623.299053,Tumor,1
939.1808511,1639.56383,Tumor,1
4606.307018,1639.377193,MPtoDC,5
1778.222025,1639.944938,MPtoDC,1
3102.131841,1639.251244,Tumor,3
3276.677273,1635.8,Tumor,6
3035.456,1644.034667,Tumor,3
4064.766667,1638.816667,Tumor,5
4615.28125,1640.96875,MPtoDC,5
1592.513514,1641.495495,Tumor,1
3515.65,1640.766667,Treg,3
919.3012912,1646.979914,Tumor,1
2061.622159,1643.102273,Tumor,1
2946.683333,1643.716667,Tumor,6
3117.295478,1664.767087,Tumor,3
733.6891447,1642.606908,Stroma,1
3682.935088,1643.887719,Tumor,3
704.5152888,1644.323896,Stroma,1
760.6949153,1643.254237,Stroma,1
1220.470886,1643.783544,Tumor,2
1375.196203,1648.080169,Tumor,1
2022.844262,1643.877049,Tumor,1
4114.266667,1645.833333,Tumor,5
1796.338095,1644.87619,MPtoDC,1
4648.588235,1646.117647,Epithelial,5
2240.578005,1646.588235,Tumor,2
288.3472409,1646.388964,Tumor,1
4051.875312,1652.72818,Tumor,5
4395.75,1647.87037,Epithelial,5
789.5064378,1647.881974,Tumor,1
2936.5,1647.529412,Tumor,6
4604.702703,1647.108108,MPtoDC,5
336.0259067,1655.440415,Tumor,1
872.9109698,1648.325914,Tumor,1
2364.382199,1648.884817,Tumor,6
531.5388601,1646.989637,Tumor,1
1900.615385,1648.615385,Thelp,1
2690.437799,1648.236842,Epithelial,3
409.8,1649.56,Tumor,1
2403.162162,1649.405405,Tumor,6
4456.75,1648.964286,Treg,5
3999.384615,1650.384615,Treg,3
207.3638889,1653.502778,Tumor,1
949.3120244,1651.025875,Tumor,1
2731.833333,1651.166667,Stroma,3
2049.037383,1651.873832,Tumor,1
519.5930233,1651.465116,Stroma,1
2958.0,1652.375,Tumor,6
4337.145161,1656.806452,Epithelial,5
2316.717908,1652.697306,Tumor,6
3521.554377,1652.958886,Thelp,3
1929.722543,1653.526012,Tumor,1
2295.562396,1653.312812,Tumor,2
3452.709524,1653.958333,Stroma,3
1360.665127,1647.988453,Tumor,2
440.0285714,1655.171429,Tumor,1
2425.372881,1653.254237,Tumor,6
626.3291925,1659.035197,Tumor,1
1335.909091,1655.909091,Tumor,2
751.0503597,1655.158273,Stroma,1
1425.84375,1656.098558,Tumor,1
1730.163429,1657.84,Epithelial,1
3068.604396,1650.493407,Tumor,3
4193.732797,1669.163539,Stroma,5
4611.7,1654.344444,Stroma,5
1441.440945,1669.363517,Tumor,1
3370.246256,1658.452579,Tumor,3
2131.092486,1657.483237,Tumor,1
2457.257406,1657.481103,Tumor,6
3804.822222,1657.711111,Tumor,3
3418.653386,1658.139442,Bcell,3
2958.5,1657.5,Tumor,6
372.245509,1656.289421,Tumor,1
1846.211679,1658.19708,Stroma,1
1908.503759,1659.548872,Stroma,1
3229.950479,1659.009585,Stroma,6
1856.02439,1659.207317,Stroma,1
2809.121356,1659.947119,Tumor,3
2041.820513,1660.128205,Tumor,1
2402.425532,1660.170213,Tumor,6
4488.690391,1659.846975,Stroma,5
765.4737991,1661.017467,Stroma,1
3015.167794,1658.782138,Tumor,3
3705.078112,1659.301288,Tumor,3
4637.466667,1662.2,Epithelial,5
2247.614213,1662.598985,Tumor,6
4621.376712,1660.972603,Epithelial,5
2414.857143,1666.086168,Tumor,6
3889.411719,1661.559375,Tumor,3
4122.275862,1664.586207,Tumor,5
2268.294118,1666.441176,Tumor,6
2947.146341,1665.292683,Tumor,6
3598.578283,1664.463805,Tumor,3
3958.565489,1663.018711,Stroma,3
4016.957077,1666.684455,Thelp,3
3807.918919,1665.918919,Tumor,3
788.3239875,1668.049844,Stroma,1
825.2516677,1661.111583,Tumor,1
4611.257732,1666.721649,MPtoDC,5
745.8630137,1668.415525,Stroma,1
1032.30303,1667.909091,Tumor,1
1702.015385,1668.887179,Epithelial,1
2962.9375,1668.46875,Tumor,6
3854.0,1670.0,Tumor,3
4522.055814,1668.534884,Stroma,5
712.1637324,1669.952465,Tumor,1
521.5969582,1671.996198,Tumor,1
583.3875969,1669.162791,Tumor,1
2871.413265,1670.234694,Tumor,3
4637.237624,1671.247525,Epithelial,5
4126.954545,1671.272727,Tumor,5
561.9537713,1674.155718,Tumor,1
